,ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
21502,1761908380.0,2025-10-31T16:29:40+05:30,1.8399,70.0,device6,2025-10-31 16:29:40+05:30,49.900715093298615,-0.014884737469155591,1,High charge: 1.840A,high,1,Critical high temp: 70.00°C (threshold: 68.40°C),critical,critical,0,0,1,0,1,1
21506,1761908502.0,2025-10-31T16:31:42+05:30,1.8279,71.11,device6,2025-10-31 16:31:42+05:30,68.65357663263306,-0.01486843930808625,1,High charge: 1.828A,high,1,Critical high temp: 71.11°C (threshold: 68.40°C); Rapid temp change: 17.78°C/sample,critical,critical,0,1,1,0,1,1
21507,1761908503.0,2025-10-31T16:31:43+05:30,1.8809,70.56,device6,2025-10-31 16:31:43+05:30,51.8400895403006,-0.014883051953745334,1,High charge: 1.881A,high,1,Critical high temp: 70.56°C (threshold: 68.40°C),critical,critical,0,0,1,0,1,1
21516,1761908709.0,2025-10-31T16:35:09+05:30,1.8709,71.67,device6,2025-10-31 16:35:09+05:30,71.76858028132621,-0.014865732050258347,1,High charge: 1.871A,high,1,Critical high temp: 71.67°C (threshold: 68.40°C); Rapid temp change: 18.34°C/sample,critical,critical,0,1,1,0,1,1
21517,1761908732.0,2025-10-31T16:35:32+05:30,1.8989,71.11,device6,2025-10-31 16:35:32+05:30,54.59666774726677,-0.01488065620440739,1,High charge: 1.899A,high,1,Critical high temp: 71.11°C (threshold: 68.40°C),critical,critical,0,0,1,0,1,1
21520,1761908760.0,2025-10-31T16:36:00+05:30,1.8389,71.67,device6,2025-10-31 16:36:00+05:30,72.22059469213578,-0.014865339203350286,1,High charge: 1.839A,high,1,Critical high temp: 71.67°C (threshold: 68.40°C); Rapid temp change: 18.34°C/sample,critical,critical,0,1,1,0,1,1
21521,1761908763.0,2025-10-31T16:36:03+05:30,1.8389,71.67,device6,2025-10-31 16:36:03+05:30,57.590049728781935,-0.014878054648288905,1,High charge: 1.839A,high,1,Critical high temp: 71.67°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21523,1761908789.0,2025-10-31T16:36:29+05:30,1.8429,72.22,device6,2025-10-31 16:36:29+05:30,75.65219046329248,-0.01486235679447973,1,High charge: 1.843A,high,1,Critical high temp: 72.22°C (threshold: 68.40°C); Rapid temp change: 18.89°C/sample,critical,critical,0,1,1,0,1,1
21524,1761908793.0,2025-10-31T16:36:33+05:30,1.8739,72.22,device6,2025-10-31 16:36:33+05:30,59.937295657724256,-0.014876014650705654,1,High charge: 1.874A,high,1,Critical high temp: 72.22°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21525,1761908794.0,2025-10-31T16:36:34+05:30,1.8769,72.78,device6,2025-10-31 16:36:34+05:30,62.91509610909425,-0.01487342663653582,1,High charge: 1.877A,high,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21526,1761908820.0,2025-10-31T16:37:00+05:30,1.9019,72.78,device6,2025-10-31 16:37:00+05:30,62.79133065197937,-0.014873534201418683,1,High charge: 1.902A,high,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21527,1761908845.0,2025-10-31T16:37:25+05:30,1.8889,72.78,device6,2025-10-31 16:37:25+05:30,63.58734653627844,-0.014872842381929223,1,High charge: 1.889A,high,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21530,1761908871.0,2025-10-31T16:37:51+05:30,1.9199,72.22,device6,2025-10-31 16:37:51+05:30,75.70155005628973,-0.014862313895928207,1,High charge: 1.920A,high,1,Critical high temp: 72.22°C (threshold: 68.40°C); Rapid temp change: 18.89°C/sample,critical,critical,0,1,1,0,1,1
21532,1761908889.0,2025-10-31T16:38:09+05:30,1.8949,72.78,device6,2025-10-31 16:38:09+05:30,79.10238736741623,-0.014859358219315808,1,High charge: 1.895A,high,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21534,1761908908.0,2025-10-31T16:38:28+05:30,1.8969,72.78,device6,2025-10-31 16:38:28+05:30,79.44409371528684,-0.014859061241434095,1,High charge: 1.897A,high,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21536,1761908916.0,2025-10-31T16:38:36+05:30,1.8339,72.22,device6,2025-10-31 16:38:36+05:30,76.20505135074448,-0.014861876301634746,1,High charge: 1.834A,high,1,Critical high temp: 72.22°C (threshold: 68.40°C); Rapid temp change: 18.89°C/sample,critical,critical,0,1,1,0,1,1
21537,1761908923.0,2025-10-31T16:38:43+05:30,1.8609,72.22,device6,2025-10-31 16:38:43+05:30,60.02868914463514,-0.014875935220386861,1,High charge: 1.861A,high,1,Critical high temp: 72.22°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21538,1761908928.0,2025-10-31T16:38:48+05:30,1.8969,72.78,device6,2025-10-31 16:38:48+05:30,62.71124662062457,-0.01487360380266004,1,High charge: 1.897A,high,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,1,1,0,1,1
21592,1760186708.0,2025-10-11T18:15:08+05:30,0.1049,72.22,device7,2025-10-11 18:15:08+05:30,68.6712925406708,-0.014868423911144185,0,,normal,1,Critical high temp: 72.22°C (threshold: 68.40°C); Rapid temp change: 18.89°C/sample,critical,critical,0,1,0,0,1,1
21593,1760186726.0,2025-10-11T18:15:26+05:30,0.0899,71.67,device7,2025-10-11 18:15:26+05:30,50.31457377494474,-0.01488437778349166,0,,normal,1,Critical high temp: 71.67°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21595,1760186734.0,2025-10-11T18:15:34+05:30,0.1069,71.67,device7,2025-10-11 18:15:34+05:30,65.73888241502301,-0.01487097247646308,0,,normal,1,Critical high temp: 71.67°C (threshold: 68.40°C); Rapid temp change: 18.34°C/sample,critical,critical,0,1,1,0,1,1
21596,1760186749.0,2025-10-11T18:15:49+05:30,0.1429,72.78,device7,2025-10-11 18:15:49+05:30,54.93230562827803,-0.014880364500646117,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21597,1760186751.0,2025-10-11T18:15:51+05:30,0.1939,71.67,device7,2025-10-11 18:15:51+05:30,49.310017209981346,-0.014885250846232762,0,,normal,1,Critical high temp: 71.67°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21598,1760186775.0,2025-10-11T18:16:15+05:30,0.1369,72.78,device7,2025-10-11 18:16:15+05:30,56.23691248836952,-0.014879230663407818,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21602,1760186827.0,2025-10-11T18:17:07+05:30,0.1629,72.78,device7,2025-10-11 18:17:07+05:30,71.98501178205184,-0.014865543949074326,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21603,1760186834.0,2025-10-11T18:17:14+05:30,0.1549,72.22,device7,2025-10-11 18:17:14+05:30,52.577141601859594,-0.014882411379868617,0,,normal,1,Critical high temp: 72.22°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21606,1760186883.0,2025-10-11T18:18:03+05:30,0.1679,72.78,device7,2025-10-11 18:18:03+05:30,71.91469798728598,-0.01486560505897748,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21607,1760186908.0,2025-10-11T18:18:28+05:30,0.0799,72.22,device7,2025-10-11 18:18:28+05:30,54.41038962035201,-0.014880818099215274,0,,normal,1,Critical high temp: 72.22°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21609,1760186917.0,2025-10-11T18:18:37+05:30,0.1189,72.78,device7,2025-10-11 18:18:37+05:30,71.99033950335546,-0.014865539318737792,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21630,1760423576.0,2025-10-14T12:02:56+05:30,0.12625,71.67,device7,2025-10-14 12:02:56+05:30,63.74969376507688,-0.01487270128552756,0,,normal,1,Critical high temp: 71.67°C (threshold: 68.40°C); Rapid temp change: 18.34°C/sample,critical,critical,0,1,0,0,1,1
21631,1760423584.0,2025-10-14T12:03:04+05:30,0.17325,71.67,device7,2025-10-14 12:03:04+05:30,49.06145075566788,-0.01488546687598909,0,,normal,1,Critical high temp: 71.67°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21632,1760423612.0,2025-10-14T12:03:32+05:30,0.22325,72.22,device7,2025-10-14 12:03:32+05:30,51.549022852678775,-0.014883304920565719,0,,normal,1,Critical high temp: 72.22°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21637,1760423811.0,2025-10-14T12:06:51+05:30,0.09025,72.78,device7,2025-10-14 12:06:51+05:30,71.83588373304354,-0.01486567355665222,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,0,0,1,1
21638,1760423815.0,2025-10-14T12:06:55+05:30,0.15625,72.78,device7,2025-10-14 12:06:55+05:30,53.8588267522558,-0.014881297463948236,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21640,1760423827.0,2025-10-14T12:07:07+05:30,0.05925,72.78,device7,2025-10-14 12:07:07+05:30,72.99085554253011,-0.01486466976762823,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21644,1760423947.0,2025-10-14T12:09:07+05:30,0.12825,72.78,device7,2025-10-14 12:09:07+05:30,70.99249833893326,-0.0148664065451067,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21646,1760423955.0,2025-10-14T12:09:15+05:30,0.22425,72.78,device7,2025-10-14 12:09:15+05:30,71.05114031855517,-0.014866355579208651,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21647,1760424026.0,2025-10-14T12:10:26+05:30,0.16025,72.78,device7,2025-10-14 12:10:26+05:30,56.18405478673205,-0.014879276602174722,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21652,1760424174.0,2025-10-14T12:12:54+05:30,0.10825,72.78,device7,2025-10-14 12:12:54+05:30,71.92780117330321,-0.014865593670964199,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21654,1760424211.0,2025-10-14T12:13:31+05:30,0.10925,72.78,device7,2025-10-14 12:13:31+05:30,72.44828485105224,-0.01486514131723695,0,,normal,1,Critical high temp: 72.78°C (threshold: 68.40°C); Rapid temp change: 19.45°C/sample,critical,critical,0,1,1,0,1,1
21686,1761308751.0,2025-10-24T17:55:51+05:30,0.0,68.89,device7,2025-10-24 17:55:51+05:30,49.77095881961872,-0.01488485024067282,0,,normal,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,0,0,0,1,1
21688,1761308830.0,2025-10-24T17:57:10+05:30,0.0,68.89,device7,2025-10-24 17:57:10+05:30,48.496692535986114,-0.014885957708836668,0,,normal,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,0,0,0,1,1
21691,1761308863.0,2025-10-24T17:57:43+05:30,0.0,69.44,device7,2025-10-24 17:57:43+05:30,51.16050247972084,-0.014883642584639221,0,,normal,1,Critical high temp: 69.44°C (threshold: 68.40°C); Rapid temp change: 16.11°C/sample,critical,critical,0,0,0,0,1,1
21695,1761308897.0,2025-10-24T17:58:17+05:30,0.0,68.89,device7,2025-10-24 17:58:17+05:30,49.24939657392396,-0.014885303531786298,0,,normal,1,Critical high temp: 68.89°C (threshold: 68.40°C); Rapid temp change: 15.56°C/sample,critical,critical,0,0,0,0,1,1
21707,1761905724.0,2025-10-31T15:45:24+05:30,0.1182,69.44,device7,2025-10-31 15:45:24+05:30,52.92257202655179,-0.014882111165381984,0,,normal,1,Critical high temp: 69.44°C (threshold: 68.40°C); Rapid temp change: 16.11°C/sample,critical,critical,0,0,0,0,1,1
21708,1761905750.0,2025-10-31T15:45:50+05:30,0.2152,69.44,device7,2025-10-31 15:45:50+05:30,38.98061916852144,-0.01489422815311875,0,,normal,1,Critical high temp: 69.44°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21709,1761905752.0,2025-10-31T15:45:52+05:30,0.2102,69.44,device7,2025-10-31 15:45:52+05:30,40.17157770035872,-0.01489319308794013,0,,normal,1,Critical high temp: 69.44°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21713,1761905810.0,2025-10-31T15:46:50+05:30,0.1182,69.44,device7,2025-10-31 15:46:50+05:30,54.171916309212115,-0.014881025356994442,0,,normal,1,Critical high temp: 69.44°C (threshold: 68.40°C); Rapid temp change: 16.11°C/sample,critical,critical,0,0,0,0,1,1
21715,1761905815.0,2025-10-31T15:46:55+05:30,0.1532,70.56,device7,2025-10-31 15:46:55+05:30,58.33265111566318,-0.01487740925147902,0,,normal,1,Critical high temp: 70.56°C (threshold: 68.40°C); Rapid temp change: 17.23°C/sample,critical,critical,0,1,0,0,1,1
21716,1761905833.0,2025-10-31T15:47:13+05:30,0.2362,70.56,device7,2025-10-31 15:47:13+05:30,43.79457949231687,-0.01489004432759569,0,,normal,1,Critical high temp: 70.56°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21718,1761905882.0,2025-10-31T15:48:02+05:30,0.0562,70.0,device7,2025-10-31 15:48:02+05:30,58.72713292562991,-0.014877066406305003,0,,normal,1,Critical high temp: 70.00°C (threshold: 68.40°C); Rapid temp change: 16.67°C/sample,critical,critical,0,1,0,0,1,1
21720,1761905913.0,2025-10-31T15:48:33+05:30,0.1052,70.56,device7,2025-10-31 15:48:33+05:30,60.796934956684716,-0.01487526753593991,0,,normal,1,Critical high temp: 70.56°C (threshold: 68.40°C); Rapid temp change: 17.23°C/sample,critical,critical,0,1,0,0,1,1
21738,1761906161.0,2025-10-31T15:52:41+05:30,0.0352,70.56,device7,2025-10-31 15:52:41+05:30,60.04018448910405,-0.01487592522975288,0,,normal,1,Critical high temp: 70.56°C (threshold: 68.40°C); Rapid temp change: 17.23°C/sample,critical,critical,0,1,0,0,1,1
21739,1761906165.0,2025-10-31T15:52:45+05:30,0.0392,71.11,device7,2025-10-31 15:52:45+05:30,47.8935699498456,-0.014886481884255596,0,,normal,1,Critical high temp: 71.11°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21740,1761906166.0,2025-10-31T15:52:46+05:30,0.0942,70.0,device7,2025-10-31 15:52:46+05:30,41.630681289755536,-0.014891924977189835,0,,normal,1,Critical high temp: 70.00°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21741,1761906171.0,2025-10-31T15:52:51+05:30,0.1222,70.0,device7,2025-10-31 15:52:51+05:30,42.229747776704784,-0.014891404326937335,0,,normal,1,Critical high temp: 70.00°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21743,1761906182.0,2025-10-31T15:53:02+05:30,0.1632,71.11,device7,2025-10-31 15:53:02+05:30,60.27217521860946,-0.014875723606002388,0,,normal,1,Critical high temp: 71.11°C (threshold: 68.40°C); Rapid temp change: 17.78°C/sample,critical,critical,0,1,0,0,1,1
21748,1761906213.0,2025-10-31T15:53:33+05:30,0.0,71.11,device7,2025-10-31 15:53:33+05:30,64.5300238175902,-0.014872023098635577,0,,normal,1,Critical high temp: 71.11°C (threshold: 68.40°C); Rapid temp change: 17.78°C/sample,critical,critical,0,1,0,0,1,1
21750,1761906262.0,2025-10-31T15:54:22+05:30,0.1572,70.56,device7,2025-10-31 15:54:22+05:30,56.89829333803788,-0.014878655855579504,0,,normal,1,Critical high temp: 70.56°C (threshold: 68.40°C); Rapid temp change: 17.23°C/sample,critical,critical,0,1,0,0,1,1
21756,1761906336.0,2025-10-31T15:55:36+05:30,0.0,71.11,device7,2025-10-31 15:55:36+05:30,61.85965533775734,-0.014874343922873923,0,,normal,1,Critical high temp: 71.11°C (threshold: 68.40°C); Rapid temp change: 17.78°C/sample,critical,critical,0,1,0,0,1,1
21757,1761906352.0,2025-10-31T15:55:52+05:30,0.1452,70.56,device7,2025-10-31 15:55:52+05:30,43.59267194754588,-0.014890219805971558,0,,normal,1,Critical high temp: 70.56°C (threshold: 68.40°C),critical,critical,0,0,0,0,1,1
21759,1761906393.0,2025-10-31T15:56:33+05:30,0.0612,71.11,device7,2025-10-31 15:56:33+05:30,62.04694758952802,-0.014874181146687471,0,,normal,1,Critical high temp: 71.11°C (threshold: 68.40°C); Rapid temp change: 17.78°C/sample,critical,critical,0,1,0,0,1,1
