ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
86.0,1970-01-01T05:31:26+05:30,0.18205,53.33,d3,1970-01-01 05:31:26+05:30,11.751125693681635,-0.01491789337719981,0,,normal,0,,normal,normal,0,0,0,0,0,0
87.0,1970-01-01T05:31:27+05:30,0.0,53.33,d3,1970-01-01 05:31:27+05:30,16.33309593777523,-0.014913911174862501,0,,normal,0,,normal,normal,0,0,0,0,0,0
88.0,1970-01-01T05:31:28+05:30,0.0,53.33,d3,1970-01-01 05:31:28+05:30,14.249618921248825,-0.014915721930193276,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800885.0,2025-09-25T11:48:05+05:30,0.0,53.33,d3,2025-09-25 11:48:05+05:30,13.342715511796655,-0.014916510122321211,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800886.0,2025-09-25T11:48:06+05:30,0.0,53.33,d3,2025-09-25 11:48:06+05:30,13.342715511796655,-0.014916510122321211,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800887.0,2025-09-25T11:48:07+05:30,0.0,53.33,d3,2025-09-25 11:48:07+05:30,12.617359208312587,-0.014917140531383958,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800888.0,2025-09-25T11:48:08+05:30,0.0,53.33,d3,2025-09-25 11:48:08+05:30,12.617359208312587,-0.014917140531383958,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800889.0,2025-09-25T11:48:09+05:30,0.0,53.33,d3,2025-09-25 11:48:09+05:30,12.617359208312587,-0.014917140531383958,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800890.0,2025-09-25T11:48:10+05:30,0.0,53.33,d3,2025-09-25 11:48:10+05:30,12.61466108239012,-0.014917142876332265,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800891.0,2025-09-25T11:48:11+05:30,0.0,53.33,d3,2025-09-25 11:48:11+05:30,12.61466108239012,-0.014917142876332265,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800892.0,2025-09-25T11:48:12+05:30,0.1772,55.56,d3,2025-09-25 11:48:12+05:30,10.546373950366016,-0.01491894043009464,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800893.0,2025-09-25T11:48:13+05:30,0.0,53.33,d3,2025-09-25 11:48:13+05:30,15.561249486907196,-0.014914581988634079,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800894.0,2025-09-25T11:48:14+05:30,0.0,53.33,d3,2025-09-25 11:48:14+05:30,13.291427024118637,-0.014916554697280154,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800895.0,2025-09-25T11:48:15+05:30,0.0,53.33,d3,2025-09-25 11:48:15+05:30,13.291427024118637,-0.014916554697280154,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800896.0,2025-09-25T11:48:16+05:30,0.0,53.33,d3,2025-09-25 11:48:16+05:30,13.291427024118637,-0.014916554697280154,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800897.0,2025-09-25T11:48:17+05:30,0.0302,53.33,d3,2025-09-25 11:48:17+05:30,12.235519244446367,-0.014917472389496427,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800898.0,2025-09-25T11:48:18+05:30,0.0832,53.33,d3,2025-09-25 11:48:18+05:30,11.145032031230825,-0.014918420134788937,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800899.0,2025-09-25T11:48:19+05:30,0.1512,53.33,d3,2025-09-25 11:48:19+05:30,11.176105891511833,-0.0149183931284156,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800900.0,2025-09-25T11:48:20+05:30,0.0,53.33,d3,2025-09-25 11:48:20+05:30,15.34882046193434,-0.01491476661125594,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800901.0,2025-09-25T11:48:21+05:30,0.1822,53.33,d3,2025-09-25 11:48:21+05:30,11.31168422255246,-0.014918275296933072,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800902.0,2025-09-25T11:48:22+05:30,0.0,53.33,d3,2025-09-25 11:48:22+05:30,15.974942962529106,-0.014914222446551132,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800903.0,2025-09-25T11:48:23+05:30,0.0,53.33,d3,2025-09-25 11:48:23+05:30,13.746594959364568,-0.014916159109635747,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800904.0,2025-09-25T11:48:24+05:30,0.0,53.33,d3,2025-09-25 11:48:24+05:30,13.411808653405044,-0.014916450073290916,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800905.0,2025-09-25T11:48:25+05:30,0.0,53.33,d3,2025-09-25 11:48:25+05:30,13.411808653405044,-0.014916450073290916,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800906.0,2025-09-25T11:48:26+05:30,0.1132,53.33,d3,2025-09-25 11:48:26+05:30,11.45747257748024,-0.014918148591892048,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800907.0,2025-09-25T11:48:27+05:30,0.0272,53.33,d3,2025-09-25 11:48:27+05:30,14.082273765950843,-0.014915867370305948,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800908.0,2025-09-25T11:48:28+05:30,0.0582,53.33,d3,2025-09-25 11:48:28+05:30,11.879570971167066,-0.014917781745072805,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800909.0,2025-09-25T11:48:29+05:30,0.0,53.33,d3,2025-09-25 11:48:29+05:30,14.53961281485098,-0.01491546989574098,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800910.0,2025-09-25T11:48:30+05:30,0.0,53.33,d3,2025-09-25 11:48:30+05:30,13.242532567017701,-0.014916597191580852,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800911.0,2025-09-25T11:48:31+05:30,0.0,53.33,d3,2025-09-25 11:48:31+05:30,12.777728313023683,-0.014917001154175118,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800912.0,2025-09-25T11:48:32+05:30,0.0,53.33,d3,2025-09-25 11:48:32+05:30,12.728079111345217,-0.014917044304426308,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800913.0,2025-09-25T11:48:33+05:30,0.1032,53.33,d3,2025-09-25 11:48:33+05:30,11.402275186941477,-0.014918196564088703,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800914.0,2025-09-25T11:48:34+05:30,0.0672,53.33,d3,2025-09-25 11:48:34+05:30,12.917692018773916,-0.014916879511351946,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800915.0,2025-09-25T11:48:35+05:30,0.0512,53.33,d3,2025-09-25 11:48:35+05:30,12.933730087062314,-0.014916865572624801,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800916.0,2025-09-25T11:48:36+05:30,0.0,53.33,d3,2025-09-25 11:48:36+05:30,14.384638400253268,-0.014915604584410515,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800917.0,2025-09-25T11:48:37+05:30,0.0,53.33,d3,2025-09-25 11:48:37+05:30,13.13064531301188,-0.014916694433086294,0,,normal,0,,normal,normal,0,0,0,0,0,0
1758800918.0,2025-09-25T11:48:38+05:30,0.0,53.33,d3,2025-09-25 11:48:38+05:30,12.867085853417311,-0.014916923493302774,0,,normal,0,,normal,normal,0,0,0,0,0,0
