,ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
12198,1758889577.0,2025-09-26T12:26:17+05:30,1.90815,53.33,d5,2025-09-26 12:26:17+05:30,24.548235464142156,-0.014906771375588294,1,High charge: 1.908A,high,0,,normal,high,0,0,0,0,1,1
12199,1758889578.0,2025-09-26T12:26:18+05:30,2.08615,53.33,d5,2025-09-26 12:26:18+05:30,23.49322284598705,-0.014907688289817348,1,High charge: 2.086A,high,0,,normal,high,0,0,1,0,1,1
12200,1758889579.0,2025-09-26T12:26:19+05:30,1.86515,53.33,d5,2025-09-26 12:26:19+05:30,26.62279275137619,-0.014904968372417607,1,High charge: 1.865A,high,0,,normal,high,0,0,1,0,1,1
12201,1758889580.0,2025-09-26T12:26:20+05:30,1.95415,53.33,d5,2025-09-26 12:26:20+05:30,24.110281437761433,-0.014907152002579431,1,High charge: 1.954A,high,0,,normal,high,0,0,0,0,1,1
12202,1758889581.0,2025-09-26T12:26:21+05:30,1.87215,53.33,d5,2025-09-26 12:26:21+05:30,24.805503463586458,-0.014906547783296305,1,High charge: 1.872A,high,0,,normal,high,0,0,0,0,1,1
12203,1758889582.0,2025-09-26T12:26:22+05:30,1.70815,53.33,d5,2025-09-26 12:26:22+05:30,23.68423772796628,-0.014907522278283238,1,High charge: 1.708A,high,0,,normal,high,0,0,0,0,1,1
12204,1758889583.0,2025-09-26T12:26:23+05:30,1.49315,53.33,d5,2025-09-26 12:26:23+05:30,24.308280168265448,-0.014906979921364279,1,High charge: 1.493A,high,0,,normal,high,0,0,0,0,1,1
12205,1758889584.0,2025-09-26T12:26:24+05:30,1.41515,53.33,d5,2025-09-26 12:26:24+05:30,23.136543250767158,-0.014907998280987541,1,High charge: 1.415A,high,0,,normal,high,0,0,0,0,1,1
12206,1758889585.0,2025-09-26T12:26:25+05:30,1.38315,53.33,d5,2025-09-26 12:26:25+05:30,21.584115741735946,-0.014909347499800767,1,High charge: 1.383A,high,0,,normal,high,0,0,0,0,1,1
12207,1758889586.0,2025-09-26T12:26:26+05:30,1.41415,53.33,d5,2025-09-26 12:26:26+05:30,19.438088870743723,-0.014911212617373848,1,High charge: 1.414A,high,0,,normal,high,0,0,0,0,1,1
12208,1758889587.0,2025-09-26T12:26:27+05:30,1.34315,53.33,d5,2025-09-26 12:26:27+05:30,19.32480810530146,-0.014911311069983724,1,High charge: 1.343A,high,0,,normal,high,0,0,0,0,1,1
12209,1758889588.0,2025-09-26T12:26:28+05:30,1.30415,53.33,d5,2025-09-26 12:26:28+05:30,18.675782618846338,-0.014911875139733514,1,High charge: 1.304A,high,0,,normal,high,0,0,0,0,1,1
12210,1758889589.0,2025-09-26T12:26:29+05:30,1.29815,53.33,d5,2025-09-26 12:26:29+05:30,18.23383072865064,-0.01491225924127856,1,High charge: 1.298A,high,0,,normal,high,0,0,0,0,1,1
12211,1758889590.0,2025-09-26T12:26:30+05:30,1.26515,53.33,d5,2025-09-26 12:26:30+05:30,18.0502916045434,-0.01491241875561193,1,High charge: 1.265A,high,0,,normal,high,0,0,0,0,1,1
12212,1758889591.0,2025-09-26T12:26:31+05:30,1.25615,53.33,d5,2025-09-26 12:26:31+05:30,17.12747931588335,-0.014913220774188446,1,High charge: 1.256A,high,0,,normal,high,0,0,0,0,1,1
12213,1758889592.0,2025-09-26T12:26:32+05:30,1.27015,53.33,d5,2025-09-26 12:26:32+05:30,16.301399071725246,-0.014913938722691785,1,High charge: 1.270A,high,0,,normal,high,0,0,0,0,1,1
12214,1758889593.0,2025-09-26T12:26:33+05:30,1.32415,53.33,d5,2025-09-26 12:26:33+05:30,15.581682509022494,-0.014914564230241052,1,High charge: 1.324A,high,0,,normal,high,0,0,0,0,1,1
12215,1758889594.0,2025-09-26T12:26:34+05:30,1.33615,53.33,d5,2025-09-26 12:26:34+05:30,15.857563950986574,-0.014914324460957428,1,High charge: 1.336A,high,0,,normal,high,0,0,0,0,1,1
12216,1758889595.0,2025-09-26T12:26:35+05:30,1.33115,53.33,d5,2025-09-26 12:26:35+05:30,16.104878291519984,-0.014914109519416463,1,High charge: 1.331A,high,0,,normal,high,0,0,0,0,1,1
12217,1758889596.0,2025-09-26T12:26:36+05:30,1.32215,53.33,d5,2025-09-26 12:26:36+05:30,16.236318720173024,-0.014913995284195736,1,High charge: 1.322A,high,0,,normal,high,0,0,0,0,1,1
12218,1758889597.0,2025-09-26T12:26:37+05:30,1.35615,53.33,d5,2025-09-26 12:26:37+05:30,15.997012265682624,-0.014914203266061974,1,High charge: 1.356A,high,0,,normal,high,0,0,0,0,1,1
12219,1758889598.0,2025-09-26T12:26:38+05:30,1.36015,53.33,d5,2025-09-26 12:26:38+05:30,16.291324308175753,-0.014913947478695169,1,High charge: 1.360A,high,0,,normal,high,0,0,0,0,1,1
12220,1758889599.0,2025-09-26T12:26:39+05:30,1.36915,53.33,d5,2025-09-26 12:26:39+05:30,16.292552265887448,-0.014913946411473904,1,High charge: 1.369A,high,0,,normal,high,0,0,0,0,1,1
12221,1758889600.0,2025-09-26T12:26:40+05:30,1.43115,53.33,d5,2025-09-26 12:26:40+05:30,15.852369031331756,-0.014914328975875704,1,High charge: 1.431A,high,0,,normal,high,0,0,0,0,1,1
12222,1758889601.0,2025-09-26T12:26:41+05:30,1.54015,53.33,d5,2025-09-26 12:26:41+05:30,15.775769126062402,-0.014914395549053954,1,High charge: 1.540A,high,0,,normal,high,0,0,0,0,1,1
12223,1758889602.0,2025-09-26T12:26:42+05:30,1.58515,53.33,d5,2025-09-26 12:26:42+05:30,16.551359375421644,-0.014913721481537306,1,High charge: 1.585A,high,0,,normal,high,0,0,0,0,1,1
12224,1758889603.0,2025-09-26T12:26:43+05:30,1.30615,53.33,d5,2025-09-26 12:26:43+05:30,20.817557307728475,-0.014910013717743042,1,High charge: 1.306A,high,0,,normal,high,0,0,0,0,1,1
12225,1758889604.0,2025-09-26T12:26:44+05:30,0.04815,53.33,d5,2025-09-26 12:26:44+05:30,61.27640169608044,-0.01487485083014119,1,Rapid current change: 1.258A/sample,medium,0,,normal,medium,0,1,1,0,1,1
13281,1758890660.0,2025-09-26T12:44:20+05:30,0.61215,50.56,d5,2025-09-26 12:44:20+05:30,14.941790645368942,-0.01491512036193535,0,,normal,1,Low temp: 50.56°C,medium,medium,0,0,0,0,1,1
13282,1758890661.0,2025-09-26T12:44:21+05:30,0.60515,50.0,d5,2025-09-26 12:44:21+05:30,16.43838227807973,-0.014913819670228444,0,,normal,1,Low temp: 50.00°C,medium,medium,0,0,0,0,1,1
13283,1758890662.0,2025-09-26T12:44:22+05:30,0.52415,50.0,d5,2025-09-26 12:44:22+05:30,17.601128170657407,-0.014912809124728485,0,,normal,1,Low temp: 50.00°C,medium,medium,0,0,0,0,1,1
13298,1758890677.0,2025-09-26T12:44:37+05:30,1.29815,53.33,d5,2025-09-26 12:44:37+05:30,13.89109424116957,-0.014916033524931548,1,High charge: 1.298A; Rapid current change: 0.586A/sample,high,0,,normal,high,0,0,0,0,1,1
13299,1758890678.0,2025-09-26T12:44:38+05:30,1.28415,53.33,d5,2025-09-26 12:44:38+05:30,15.721790194454991,-0.014914442462284763,1,High charge: 1.284A,high,0,,normal,high,0,0,0,0,1,1
13300,1758890679.0,2025-09-26T12:44:39+05:30,1.20615,53.33,d5,2025-09-26 12:44:39+05:30,16.279420863857627,-0.014913957824009793,1,High charge: 1.206A,high,0,,normal,high,0,0,0,0,1,1
13301,1758890680.0,2025-09-26T12:44:40+05:30,1.16715,53.33,d5,2025-09-26 12:44:40+05:30,16.48179941045546,-0.014913781936285005,1,High charge: 1.167A,high,0,,normal,high,0,0,0,0,1,1
13306,1758890685.0,2025-09-26T12:44:45+05:30,1.22915,53.33,d5,2025-09-26 12:44:45+05:30,14.543753757127602,-0.014915466296837203,1,High charge: 1.229A,high,0,,normal,high,0,0,0,0,1,1
13307,1758890686.0,2025-09-26T12:44:46+05:30,1.20315,53.33,d5,2025-09-26 12:44:46+05:30,15.289103244617474,-0.014914818511645883,1,High charge: 1.203A,high,0,,normal,high,0,0,0,0,1,1
13308,1758890687.0,2025-09-26T12:44:47+05:30,1.21215,53.33,d5,2025-09-26 12:44:47+05:30,15.159926648277429,-0.01491493077936402,1,High charge: 1.212A,high,0,,normal,high,0,0,0,0,1,1
13309,1758890688.0,2025-09-26T12:44:48+05:30,1.24615,53.33,d5,2025-09-26 12:44:48+05:30,15.027113769743279,-0.014915046207384533,1,High charge: 1.246A,high,0,,normal,high,0,0,0,0,1,1
13310,1758890689.0,2025-09-26T12:44:49+05:30,1.25815,53.33,d5,2025-09-26 12:44:49+05:30,15.554087625160095,-0.014914588213026873,1,High charge: 1.258A,high,0,,normal,high,0,0,0,0,1,1
13311,1758890690.0,2025-09-26T12:44:50+05:30,1.25315,53.33,d5,2025-09-26 12:44:50+05:30,15.786205042777114,-0.014914386479171413,1,High charge: 1.253A,high,0,,normal,high,0,0,0,0,1,1
13312,1758890691.0,2025-09-26T12:44:51+05:30,1.26915,53.33,d5,2025-09-26 12:44:51+05:30,15.668598206696144,-0.01491448869158061,1,High charge: 1.269A,high,0,,normal,high,0,0,0,0,1,1
13313,1758890692.0,2025-09-26T12:44:52+05:30,1.28615,53.33,d5,2025-09-26 12:44:52+05:30,15.747293507837343,-0.01491442029728832,1,High charge: 1.286A,high,0,,normal,high,0,0,0,0,1,1
13314,1758890693.0,2025-09-26T12:44:53+05:30,1.27915,53.33,d5,2025-09-26 12:44:53+05:30,15.948140059008285,-0.014914245741024767,1,High charge: 1.279A,high,0,,normal,high,0,0,0,0,1,1
