"ts","current","datetime","temperature"
"1759487295","'-0.0333","2025-10-03T15:58:15+05:30","51.67"
"1760008951","'-4.323949","2025-10-09T16:52:31+05:30","61.67"
"1760002499","0.1256","2025-10-09T15:04:59+05:30","53.33"
"1760356727","0.02895","2025-10-13T17:28:47+05:30","53.33"
"1760356884","0.03895","2025-10-13T17:31:24+05:30","53.33"
"1760357021","0.07295","2025-10-13T17:33:41+05:30","53.33"
"1760356768","'-0.06805","2025-10-13T17:29:28+05:30","55.56"
"1760356858","0.02795","2025-10-13T17:30:58+05:30","56.67"
"1760357031","'-0.00605","2025-10-13T17:33:51+05:30","53.33"
"1760357255","'-0.03805","2025-10-13T17:37:35+05:30","57.22"
"1760003013","4.59195","2025-10-09T15:13:33+05:30","53.89"
"1760002214","0.1846","2025-10-09T15:00:14+05:30","53.33"
"1760009191","'-4.097949","2025-10-09T16:56:31+05:30","53.33"
"1760357273","'-0.07905","2025-10-13T17:37:53+05:30","53.33"
"1760008895","'-4.232949","2025-10-09T16:51:35+05:30","53.33"
"1760009348","'-4.229949","2025-10-09T16:59:08+05:30","62.22"
"1760008772","'-4.155949","2025-10-09T16:49:32+05:30","60.56"
"1760009319","'-4.215949","2025-10-09T16:58:39+05:30","53.33"
"1760008800","'-4.138949","2025-10-09T16:50:00+05:30","53.33"
"1760008840","'-4.203949","2025-10-09T16:50:40+05:30","53.33"
"1760008706","'-4.225949","2025-10-09T16:48:26+05:30","60.56"
"1760008678","'-4.210949","2025-10-09T16:47:58+05:30","60.56"
"1760357213","'-0.03905","2025-10-13T17:36:53+05:30","57.78"
"1760356737","0.00095","2025-10-13T17:28:57+05:30","53.33"
"1760008911","'-4.225949","2025-10-09T16:51:51+05:30","53.33"
"1760002883","0.03895","2025-10-09T15:11:23+05:30","53.89"
"1760002399","0.1186","2025-10-09T15:03:19+05:30","52.22"
"1760009403","'-4.234949","2025-10-09T17:00:03+05:30","63.33"
"1760003150","4.74795","2025-10-09T15:15:50+05:30","53.33"
"1760357355","'-0.04505","2025-10-13T17:39:15+05:30","57.22"
"1760002453","'-0.0054","2025-10-09T15:04:13+05:30","52.78"
"1760008685","'-4.269949","2025-10-09T16:48:05+05:30","60"
"1760356919","0.03795","2025-10-13T17:31:59+05:30","56.67"
"1760356818","'-0.03205","2025-10-13T17:30:18+05:30","53.33"
"1760008575","'-4.146949","2025-10-09T16:46:15+05:30","58.33"
"1760003026","4.80695","2025-10-09T15:13:46+05:30","53.33"
"1759487296","'-0.0083","2025-10-03T15:58:16+05:30","51.11"
"1760002903","0.14595","2025-10-09T15:11:43+05:30","53.33"
"1760009495","'-4.176949","2025-10-09T17:01:35+05:30","62.78"
"1760357099","0.03595","2025-10-13T17:34:59+05:30","57.22"
"1760002270","0.1256","2025-10-09T15:01:10+05:30","53.33"
"1760357280","'-0.06805","2025-10-13T17:38:00+05:30","57.22"
"1760002517","0.0756","2025-10-09T15:05:17+05:30","53.33"
"75","0.09695","1970-01-01T00:01:15+05:30","53.33"
"1760009266","'-4.274949","2025-10-09T16:57:46+05:30","53.33"
"1760356745","'-0.03205","2025-10-13T17:29:05+05:30","55.56"
"1760002593","'-0.0434","2025-10-09T15:06:33+05:30","53.89"
"1760008666","'-4.253949","2025-10-09T16:47:46+05:30","53.33"
"1760357371","0.03095","2025-10-13T17:39:31+05:30","53.33"
"1760356751","0.02895","2025-10-13T17:29:11+05:30","53.33"
"1760008696","'-4.160949","2025-10-09T16:48:16+05:30","60"
"1760357233","0.08395","2025-10-13T17:37:13+05:30","53.33"
"1760357247","0.06595","2025-10-13T17:37:27+05:30","53.33"
"1760008647","'-4.218949","2025-10-09T16:47:27+05:30","53.33"
"1760003148","4.68795","2025-10-09T15:15:48+05:30","53.33"
"1760008634","'-4.266949","2025-10-09T16:47:14+05:30","59.44"
"1760356928","0.15195","2025-10-13T17:32:08+05:30","53.33"
"1760357320","'-0.05805","2025-10-13T17:38:40+05:30","57.22"
"1760356950","0.07195","2025-10-13T17:32:30+05:30","57.22"
"1760002608","0.1066","2025-10-09T15:06:48+05:30","53.33"
"1760009535","'-4.236949","2025-10-09T17:02:15+05:30","53.33"
"1760008919","'-4.349949","2025-10-09T16:51:59+05:30","53.33"
"89","0.12595","1970-01-01T00:01:29+05:30","53.89"
"1760002210","0.1116","2025-10-09T15:00:10+05:30","53.33"
"1760003038","4.68995","2025-10-09T15:13:58+05:30","55"
"1760008801","'-4.348949","2025-10-09T16:50:01+05:30","53.33"
"32","0.04145","1970-01-01T00:00:32+05:30","53.33"
"1760009501","'-4.270949","2025-10-09T17:01:41+05:30","62.22"
"1760356803","0.01595","2025-10-13T17:30:03+05:30","53.33"
"1760002432","'-0.0594","2025-10-09T15:03:52+05:30","53.33"
"1760008835","'-4.106949","2025-10-09T16:50:35+05:30","61.67"
"1760009332","'-4.093949","2025-10-09T16:58:52+05:30","53.33"
"1760003191","4.63695","2025-10-09T15:16:31+05:30","53.33"
"1760356990","0.05995","2025-10-13T17:33:10+05:30","56.67"
"1760002219","0.1096","2025-10-09T15:00:19+05:30","53.33"
"1760356922","0.06295","2025-10-13T17:32:02+05:30","53.33"
"1760357050","0.10295","2025-10-13T17:34:10+05:30","53.33"
"1760003052","4.65995","2025-10-09T15:14:12+05:30","56.11"
"1760002351","'-0.0494","2025-10-09T15:02:31+05:30","53.33"
"1760008603","'-4.248949","2025-10-09T16:46:43+05:30","53.33"
"1760356715","0.05095","2025-10-13T17:28:35+05:30","55"
"1760002439","0.0826","2025-10-09T15:03:59+05:30","52.78"
"1760008605","'-4.278949","2025-10-09T16:46:45+05:30","58.89"
"1760008620","'-4.270949","2025-10-09T16:47:00+05:30","58.89"
"1759487219","0.2177","2025-10-03T15:56:59+05:30","51.67"
"1760009554","'-4.167949","2025-10-09T17:02:34+05:30","53.33"
"1760009469","'-4.177949","2025-10-09T17:01:09+05:30","62.78"
"1760009065","'-4.209949","2025-10-09T16:54:25+05:30","53.33"
"1760357224","'-0.07105","2025-10-13T17:37:04+05:30","53.33"
"1760356744","0.10395","2025-10-13T17:29:04+05:30","53.33"
"1760008988","'-4.200949","2025-10-09T16:53:08+05:30","53.33"
"1760009575","'-4.257949","2025-10-09T17:02:55+05:30","53.33"
"1760002645","0.1046","2025-10-09T15:07:25+05:30","53.33"
"1760356797","'-0.00705","2025-10-13T17:29:57+05:30","53.33"
"1760009272","'-4.127949","2025-10-09T16:57:52+05:30","62.22"
"1760356750","0.05395","2025-10-13T17:29:10+05:30","55"
"1760002371","0.0876","2025-10-09T15:02:51+05:30","53.33"
"1759487283","'-0.0193","2025-10-03T15:58:03+05:30","53.33"
"1760009489","'-4.104949","2025-10-09T17:01:29+05:30","53.33"
"1760002523","0.0196","2025-10-09T15:05:23+05:30","53.33"
"1760002972","4.52095","2025-10-09T15:12:52+05:30","53.33"
"1760002401","'-0.0844","2025-10-09T15:03:21+05:30","53.33"
"1760008660","'-4.232949","2025-10-09T16:47:40+05:30","53.33"
"1760357344","'-0.02305","2025-10-13T17:39:04+05:30","53.33"
"1760009504","'-4.260949","2025-10-09T17:01:44+05:30","53.33"
"1759487294","'-0.0703","2025-10-03T15:58:14+05:30","51.67"
"1760003062","4.65195","2025-10-09T15:14:22+05:30","55"
"1760356908","'-0.02005","2025-10-13T17:31:48+05:30","53.33"
"1760357230","'-0.02305","2025-10-13T17:37:10+05:30","57.22"
"1760002664","0.1306","2025-10-09T15:07:44+05:30","53.33"
"1760002427","'-0.0164","2025-10-09T15:03:47+05:30","53.33"
"1760357391","0.14795","2025-10-13T17:39:51+05:30","57.22"
"1760008578","'-4.295949","2025-10-09T16:46:18+05:30","53.33"
"1760003007","4.60495","2025-10-09T15:13:27+05:30","53.33"
"1760356954","0.00995","2025-10-13T17:32:34+05:30","56.67"
"1760009502","'-4.144949","2025-10-09T17:01:42+05:30","53.33"
"1760002423","'-0.0004","2025-10-09T15:03:43+05:30","52.78"
"1760356749","0.09395","2025-10-13T17:29:09+05:30","53.33"
"1760357244","0.02895","2025-10-13T17:37:24+05:30","53.33"
"1760008910","'-4.210949","2025-10-09T16:51:50+05:30","61.67"
"1760009219","'-4.325949","2025-10-09T16:56:59+05:30","62.22"
"1760356846","0.09695","2025-10-13T17:30:46+05:30","53.33"
"1760008657","'-4.167949","2025-10-09T16:47:37+05:30","53.33"
"1760002505","0.0006","2025-10-09T15:05:05+05:30","53.33"
"1760357356","0.16195","2025-10-13T17:39:16+05:30","57.78"
"1760002656","0.1156","2025-10-09T15:07:36+05:30","53.33"
"1760356835","0.06495","2025-10-13T17:30:35+05:30","53.33"
"1760008915","'-4.226949","2025-10-09T16:51:55+05:30","61.11"
"1760357359","0.00095","2025-10-13T17:39:19+05:30","53.33"
"1760356857","0.14495","2025-10-13T17:30:57+05:30","53.33"
"1760002894","0.19395","2025-10-09T15:11:34+05:30","53.89"
